HS Code,ID,Rate
6814900000,ID-01,0.00%
6814900000,ASD05,-
6814900000,GCT 06,15%
6814900000,EXC023,-
6814900000,SCTA08,-
6814900000,SCTS18,-
6814900000,SCTF028,-
6814900000,SCF90,0.30%
6814900000,ENVL20,0.50%
6815100000,ID-01,0.00%
6815100000,ASD05,-
6815100000,GCT 06,15%
6815100000,EXC023,-
6815100000,SCTA08,-
6815100000,SCTS18,-
6815100000,SCTF028,-
6815100000,SCF90,0.30%
6815100000,ENVL20,0.50%
6815200000,ID-01,0.00%
6815200000,ASD05,-
6815200000,GCT 06,15%
6815200000,EXC023,-
6815200000,SCTA08,-
6815200000,SCTS18,-
6815200000,SCTF028,-
6815200000,SCF90,0.30%
6815200000,ENVL20,0.50%
6815910000,ID-01,0.00%
6815910000,ASD05,-
6815910000,GCT 06,15%
6815910000,EXC023,-
6815910000,SCTA08,-
6815910000,SCTS18,-
6815910000,SCTF028,-
6815910000,SCF90,0.30%
6815910000,ENVL20,0.50%
6815990000,ID-01,0.00%
6815990000,ASD05,-
6815990000,GCT 06,15%
6815990000,EXC023,-
6815990000,SCTA08,-
6815990000,SCTS18,-
6815990000,SCTF028,-
6815990000,SCF90,0.30%
6815990000,ENVL20,0.50%
6901000000,ID-01,0.00%
6901000000,ASD05,-
6901000000,GCT 06,15%
6901000000,EXC023,-
6901000000,SCTA08,-
6901000000,SCTS18,-
6901000000,SCTF028,-
6901000000,SCF90,0.30%
6901000000,ENVL20,0.50%
6902101000,ID-01,0.00%
6902101000,ASD05,-
6902101000,GCT 06,15%
6902101000,EXC023,-
6902101000,SCTA08,-
6902101000,SCTS18,-
6902101000,SCTF028,-
6902101000,SCF90,-
6902101000,ENVL20,0.50%
6902109000,ID-01,0.00%
6902109000,ASD05,-
6902109000,GCT 06,15%
6902109000,EXC023,-
6902109000,SCTA08,-
6902109000,SCTS18,-
6902109000,SCTF028,-
6902109000,SCF90,-
6902109000,ENVL20,0.50%
6902201000,ID-01,0.00%
6902201000,ASD05,-
6902201000,GCT 06,15%
6902201000,EXC023,-
6902201000,SCTA08,-
6902201000,SCTS18,-
6902201000,SCTF028,-
6902201000,SCF90,-
6902201000,ENVL20,0.50%
6902209000,ID-01,0.00%
6902209000,ASD05,-
6902209000,GCT 06,15%
6902209000,EXC023,-
6902209000,SCTA08,-
6902209000,SCTS18,-
6902209000,SCTF028,-
6902209000,SCF90,-
6902209000,ENVL20,0.50%
6902900000,ID-01,0.00%
6902900000,ASD05,-
6902900000,GCT 06,15%
6902900000,EXC023,-
6902900000,SCTA08,-
6902900000,SCTS18,-
6902900000,SCTF028,-
6902900000,SCF90,-
6902900000,ENVL20,0.50%
6903100000,ID-01,0.00%
6903100000,ASD05,-
6903100000,GCT 06,15%
6903100000,EXC023,-
6903100000,SCTA08,-
6903100000,SCTS18,-
6903100000,SCTF028,-
6903100000,SCF90,-
6903100000,ENVL20,0.50%
6903200000,ID-01,0.00%
6903200000,ASD05,-
6903200000,GCT 06,15%
6903200000,EXC023,-
6903200000,SCTA08,-
6903200000,SCTS18,-
6903200000,SCTF028,-
6903200000,SCF90,-
6903200000,ENVL20,0.50%
6903900000,ID-01,0.00%
6903900000,ASD05,-
6903900000,GCT 06,15%
6903900000,EXC023,-
6903900000,SCTA08,-
6903900000,SCTS18,-
6903900000,SCTF028,-
6903900000,SCF90,-
6903900000,ENVL20,0.50%
6904100000,ID-01,15.00%
6904100000,ASD05,-
6904100000,GCT 06,15%
6904100000,EXC023,-
6904100000,SCTA08,-
6904100000,SCTS18,-
6904100000,SCTF028,-
6904100000,SCF90,0.30%
6904100000,ENVL20,0.50%
6904901000,ID-01,15.00%
6904901000,ASD05,-
6904901000,GCT 06,15%
6904901000,EXC023,-
6904901000,SCTA08,-
6904901000,SCTS18,-
6904901000,SCTF028,-
6904901000,SCF90,0.30%
6904901000,ENVL20,0.50%
6904909000,ID-01,15.00%
6904909000,ASD05,-
6904909000,GCT 06,15%
6904909000,EXC023,-
6904909000,SCTA08,-
6904909000,SCTS18,-
6904909000,SCTF028,-
6904909000,SCF90,0.30%
6904909000,ENVL20,0.50%
6905100000,ID-01,15.00%
6905100000,ASD05,-
6905100000,GCT 06,15%
6905100000,EXC023,-
6905100000,SCTA08,-
6905100000,SCTS18,-
6905100000,SCTF028,-
6905100000,SCF90,0.30%
6905100000,ENVL20,0.50%
6905900000,ID-01,15.00%
6905900000,ASD05,-
6905900000,GCT 06,15%
6905900000,EXC023,-
6905900000,SCTA08,-
6905900000,SCTS18,-
6905900000,SCTF028,-
6905900000,SCF90,0.30%
6905900000,ENVL20,0.50%
6906000000,ID-01,15.00%
6906000000,ASD05,-
6906000000,GCT 06,15%
6906000000,EXC023,-
6906000000,SCTA08,-
6906000000,SCTS18,-
6906000000,SCTF028,-
6906000000,SCF90,0.30%
6906000000,ENVL20,0.50%
6907210000,ID-01,15.00%
6907210000,ASD05,-
6907210000,GCT 06,15%
6907210000,EXC023,-
6907210000,SCTA08,-
6907210000,SCTS18,-
6907210000,SCTF028,-
6907210000,SCF90,0.30%
6907210000,ENVL20,0.50%
6907221000,ID-01,15.00%
6907221000,ASD05,-
6907221000,GCT 06,15%
6907221000,EXC023,-
6907221000,SCTA08,-
6907221000,SCTS18,-
6907221000,SCTF028,-
6907221000,SCF90,0.30%
6907221000,ENVL20,0.50%
6907229000,ID-01,15.00%
6907229000,ASD05,-
6907229000,GCT 06,15%
6907229000,EXC023,-
6907229000,SCTA08,-
6907229000,SCTS18,-
6907229000,SCTF028,-
6907229000,SCF90,0.30%
6907229000,ENVL20,0.50%
6907231000,ID-01,15.00%
6907231000,ASD05,-
6907231000,GCT 06,15%
6907231000,EXC023,-
6907231000,SCTA08,-
6907231000,SCTS18,-
6907231000,SCTF028,-
6907231000,SCF90,0.30%
6907231000,ENVL20,0.50%
6907239000,ID-01,15.00%
6907239000,ASD05,-
6907239000,GCT 06,15%
6907239000,EXC023,-
6907239000,SCTA08,-
6907239000,SCTS18,-
6907239000,SCTF028,-
6907239000,SCF90,0.30%
6907239000,ENVL20,0.50%
6907300000,ID-01,50.00%
6907300000,ASD05,-
6907300000,GCT 06,15%
6907300000,EXC023,-
6907300000,SCTA08,-
6907300000,SCTS18,-
6907300000,SCTF028,-
6907300000,SCF90,0.30%
6907300000,ENVL20,0.50%
6907400000,ID-01,50.00%
6907400000,ASD05,-
6907400000,GCT 06,15%
6907400000,EXC023,-
6907400000,SCTA08,-
6907400000,SCTS18,-
6907400000,SCTF028,-
6907400000,SCF90,0.30%
6907400000,ENVL20,0.50%
6909110000,ID-01,0.00%
6909110000,ASD05,-
6909110000,GCT 06,15%
6909110000,EXC023,-
6909110000,SCTA08,-
6909110000,SCTS18,-
6909110000,SCTF028,-
6909110000,SCF90,0.30%
6909110000,ENVL20,0.50%
6909120000,ID-01,0.00%
6909120000,ASD05,-
6909120000,GCT 06,15%
6909120000,EXC023,-
6909120000,SCTA08,-
6909120000,SCTS18,-
6909120000,SCTF028,-
6909120000,SCF90,0.30%
6909120000,ENVL20,0.50%
6909190000,ID-01,0.00%
6909190000,ASD05,-
6909190000,GCT 06,15%
6909190000,EXC023,-
6909190000,SCTA08,-
6909190000,SCTS18,-
6909190000,SCTF028,-
6909190000,SCF90,0.30%
6909190000,ENVL20,0.50%
6909900000,ID-01,0.00%
6909900000,ASD05,-
6909900000,GCT 06,15%
6909900000,EXC023,-
6909900000,SCTA08,-
6909900000,SCTS18,-
6909900000,SCTF028,-
6909900000,SCF90,0.30%
6909900000,ENVL20,0.50%
6910101000,ID-01,15.00%
6910101000,ASD05,-
6910101000,GCT 06,15%
6910101000,EXC023,-
6910101000,SCTA08,-
6910101000,SCTS18,-
6910101000,SCTF028,-
6910101000,SCF90,0.30%
6910101000,ENVL20,0.50%
6910102000,ID-01,15.00%
6910102000,ASD05,-
6910102000,GCT 06,15%
6910102000,EXC023,-
6910102000,SCTA08,-
6910102000,SCTS18,-
6910102000,SCTF028,-
6910102000,SCF90,0.30%
6910102000,ENVL20,0.50%
6910103000,ID-01,15.00%
6910103000,ASD05,-
6910103000,GCT 06,15%
6910103000,EXC023,-
6910103000,SCTA08,-
6910103000,SCTS18,-
6910103000,SCTF028,-
6910103000,SCF90,0.30%
6910103000,ENVL20,0.50%
6910104000,ID-01,15.00%
6910104000,ASD05,-
6910104000,GCT 06,15%
6910104000,EXC023,-
6910104000,SCTA08,-
6910104000,SCTS18,-
6910104000,SCTF028,-
6910104000,SCF90,0.30%
6910104000,ENVL20,0.50%
6910105000,ID-01,15.00%
6910105000,ASD05,-
6910105000,GCT 06,15%
6910105000,EXC023,-
6910105000,SCTA08,-
6910105000,SCTS18,-
6910105000,SCTF028,-
6910105000,SCF90,0.30%
6910105000,ENVL20,0.50%
6910106000,ID-01,15.00%
6910106000,ASD05,-
6910106000,GCT 06,15%
6910106000,EXC023,-
6910106000,SCTA08,-
6910106000,SCTS18,-
6910106000,SCTF028,-
6910106000,SCF90,0.30%
6910106000,ENVL20,0.50%
6910107000,ID-01,15.00%
6910107000,ASD05,-
6910107000,GCT 06,15%
6910107000,EXC023,-
6910107000,SCTA08,-
6910107000,SCTS18,-
6910107000,SCTF028,-
6910107000,SCF90,0.30%
6910107000,ENVL20,0.50%
6910108000,ID-01,15.00%
6910108000,ASD05,-
6910108000,GCT 06,15%
6910108000,EXC023,-
6910108000,SCTA08,-
6910108000,SCTS18,-
6910108000,SCTF028,-
6910108000,SCF90,0.30%
6910108000,ENVL20,0.50%
6910109000,ID-01,15.00%
6910109000,ASD05,-
6910109000,GCT 06,15%
6910109000,EXC023,-
6910109000,SCTA08,-
6910109000,SCTS18,-
6910109000,SCTF028,-
6910109000,SCF90,0.30%
6910109000,ENVL20,0.50%
6910900000,ID-01,15.00%
6910900000,ASD05,-
6910900000,GCT 06,15%
6910900000,EXC023,-
6910900000,SCTA08,-
6910900000,SCTS18,-
6910900000,SCTF028,-
6910900000,SCF90,0.30%
6910900000,ENVL20,0.50%
6911101000,ID-01,20.00%
6911101000,ASD05,-
6911101000,GCT 06,15%
6911101000,EXC023,-
6911101000,SCTA08,-
6911101000,SCTS18,-
6911101000,SCTF028,-
6911101000,SCF90,0.30%
6911101000,ENVL20,0.50%
6911102000,ID-01,20.00%
6911102000,ASD05,-
6911102000,GCT 06,15%
6911102000,EXC023,-
6911102000,SCTA08,-
6911102000,SCTS18,-
6911102000,SCTF028,-
6911102000,SCF90,0.30%
6911102000,ENVL20,0.50%
6911900000,ID-01,20.00%
6911900000,ASD05,-
6911900000,GCT 06,15%
6911900000,EXC023,-
6911900000,SCTA08,-
6911900000,SCTS18,-
6911900000,SCTF028,-
6911900000,SCF90,0.30%
6911900000,ENVL20,0.50%
6912001000,ID-01,20.00%
6912001000,ASD05,-
6912001000,GCT 06,15%
6912001000,EXC023,-
6912001000,SCTA08,-
6912001000,SCTS18,-
6912001000,SCTF028,-
6912001000,SCF90,0.30%
6912001000,ENVL20,0.50%
6912009000,ID-01,20.00%
6912009000,ASD05,-
6912009000,GCT 06,15%
6912009000,EXC023,-
6912009000,SCTA08,-
6912009000,SCTS18,-
6912009000,SCTF028,-
6912009000,SCF90,0.30%
6912009000,ENVL20,0.50%
6913100000,ID-01,20.00%
6913100000,ASD05,-
6913100000,GCT 06,15%
6913100000,EXC023,-
6913100000,SCTA08,-
6913100000,SCTS18,-
6913100000,SCTF028,-
6913100000,SCF90,0.30%
6913100000,ENVL20,0.50%
6913900000,ID-01,20.00%
6913900000,ASD05,-
6913900000,GCT 06,15%
6913900000,EXC023,-
6913900000,SCTA08,-
6913900000,SCTS18,-
6913900000,SCTF028,-
6913900000,SCF90,0.30%
6913900000,ENVL20,0.50%
6914100000,ID-01,20.00%
6914100000,ASD05,-
6914100000,GCT 06,15%
6914100000,EXC023,-
6914100000,SCTA08,-
6914100000,SCTS18,-
6914100000,SCTF028,-
6914100000,SCF90,0.30%
6914100000,ENVL20,0.50%
6914900000,ID-01,20.00%
6914900000,ASD05,-
6914900000,GCT 06,15%
6914900000,EXC023,-
6914900000,SCTA08,-
6914900000,SCTS18,-
6914900000,SCTF028,-
6914900000,SCF90,0.30%
6914900000,ENVL20,0.50%
7001001000,ID-01,0.00%
7001001000,ASD05,-
7001001000,GCT 06,15%
7001001000,EXC023,-
7001001000,SCTA08,-
7001001000,SCTS18,-
7001001000,SCTF028,-
7001001000,SCF90,-
7001001000,ENVL20,0.50%
7001009000,ID-01,0.00%
7001009000,ASD05,-
7001009000,GCT 06,15%
7001009000,EXC023,-
7001009000,SCTA08,-
7001009000,SCTS18,-
7001009000,SCTF028,-
7001009000,SCF90,-
7001009000,ENVL20,0.50%
7002100000,ID-01,0.00%
7002100000,ASD05,-
7002100000,GCT 06,15%
7002100000,EXC023,-
7002100000,SCTA08,-
7002100000,SCTS18,-
7002100000,SCTF028,-
7002100000,SCF90,-
7002100000,ENVL20,0.50%
7002200000,ID-01,0.00%
7002200000,ASD05,-
7002200000,GCT 06,15%
7002200000,EXC023,-
7002200000,SCTA08,-
7002200000,SCTS18,-
7002200000,SCTF028,-
7002200000,SCF90,-
7002200000,ENVL20,0.50%
7002310000,ID-01,0.00%
7002310000,ASD05,-
7002310000,GCT 06,15%
7002310000,EXC023,-
7002310000,SCTA08,-
7002310000,SCTS18,-
7002310000,SCTF028,-
7002310000,SCF90,-
7002310000,ENVL20,0.50%
7002320000,ID-01,0.00%
7002320000,ASD05,-
7002320000,GCT 06,15%
7002320000,EXC023,-
7002320000,SCTA08,-
7002320000,SCTS18,-
7002320000,SCTF028,-
7002320000,SCF90,-
7002320000,ENVL20,0.50%
7002390000,ID-01,0.00%
7002390000,ASD05,-
7002390000,GCT 06,15%
7002390000,EXC023,-
7002390000,SCTA08,-
7002390000,SCTS18,-
7002390000,SCTF028,-
7002390000,SCF90,-
7002390000,ENVL20,0.50%
7003120000,ID-01,0.00%
7003120000,ASD05,-
7003120000,GCT 06,15%
7003120000,EXC023,-
7003120000,SCTA08,-
7003120000,SCTS18,-
7003120000,SCTF028,-
7003120000,SCF90,0.30%
7003120000,ENVL20,0.50%
7003190000,ID-01,0.00%
7003190000,ASD05,-
7003190000,GCT 06,15%
7003190000,EXC023,-
7003190000,SCTA08,-
7003190000,SCTS18,-
7003190000,SCTF028,-
7003190000,SCF90,0.30%
7003190000,ENVL20,0.50%
7003200000,ID-01,0.00%
7003200000,ASD05,-
7003200000,GCT 06,15%
7003200000,EXC023,-
7003200000,SCTA08,-
7003200000,SCTS18,-
7003200000,SCTF028,-
7003200000,SCF90,0.30%
7003200000,ENVL20,0.50%
7003300000,ID-01,0.00%
7003300000,ASD05,-
7003300000,GCT 06,15%
7003300000,EXC023,-
7003300000,SCTA08,-
7003300000,SCTS18,-
7003300000,SCTF028,-
7003300000,SCF90,-
7003300000,ENVL20,0.50%
7004200000,ID-01,0.00%
7004200000,ASD05,-
7004200000,GCT 06,15%
7004200000,EXC023,-
7004200000,SCTA08,-
7004200000,SCTS18,-
7004200000,SCTF028,-
7004200000,SCF90,0.30%
7004200000,ENVL20,0.50%
7004900000,ID-01,0.00%
7004900000,ASD05,-
7004900000,GCT 06,15%
7004900000,EXC023,-
7004900000,SCTA08,-
7004900000,SCTS18,-
7004900000,SCTF028,-
7004900000,SCF90,0.30%
7004900000,ENVL20,0.50%
7005100000,ID-01,0.00%
7005100000,ASD05,-
7005100000,GCT 06,15%
7005100000,EXC023,-
7005100000,SCTA08,-
7005100000,SCTS18,-
7005100000,SCTF028,-
7005100000,SCF90,0.30%
7005100000,ENVL20,0.50%
7005210000,ID-01,0.00%
7005210000,ASD05,-
7005210000,GCT 06,15%
7005210000,EXC023,-
7005210000,SCTA08,-
7005210000,SCTS18,-
7005210000,SCTF028,-
7005210000,SCF90,0.30%
7005210000,ENVL20,0.50%
7005290000,ID-01,0.00%
7005290000,ASD05,-
7005290000,GCT 06,15%
7005290000,EXC023,-
7005290000,SCTA08,-
7005290000,SCTS18,-
7005290000,SCTF028,-
7005290000,SCF90,0.30%
7005290000,ENVL20,0.50%
7005300000,ID-01,0.00%
7005300000,ASD05,-
7005300000,GCT 06,15%
7005300000,EXC023,-
7005300000,SCTA08,-
7005300000,SCTS18,-
7005300000,SCTF028,-
7005300000,SCF90,0.30%
7005300000,ENVL20,0.50%
7006000000,ID-01,0.00%
7006000000,ASD05,-
7006000000,GCT 06,15%
7006000000,EXC023,-
7006000000,SCTA08,-
7006000000,SCTS18,-
7006000000,SCTF028,-
7006000000,SCF90,0.30%
7006000000,ENVL20,0.50%
7007111000,ID-01,20.00%
7007111000,ASD05,-
7007111000,GCT 06,15%
7007111000,EXC023,-
7007111000,SCTA08,-
7007111000,SCTS18,-
7007111000,SCTF028,-
7007111000,SCF90,0.30%
7007111000,ENVL20,0.50%
7007119000,ID-01,5.00%
7007119000,ASD05,-
7007119000,GCT 06,15%
7007119000,EXC023,-
7007119000,SCTA08,-
7007119000,SCTS18,-
7007119000,SCTF028,-
7007119000,SCF90,0.30%
7007119000,ENVL20,0.50%
7007190000,ID-01,5.00%
7007190000,ASD05,-
7007190000,GCT 06,15%
7007190000,EXC023,-
7007190000,SCTA08,-
7007190000,SCTS18,-
7007190000,SCTF028,-
7007190000,SCF90,0.30%
7007190000,ENVL20,0.50%
7007211000,ID-01,20.00%
7007211000,ASD05,-
7007211000,GCT 06,15%
7007211000,EXC023,-
7007211000,SCTA08,-
7007211000,SCTS18,-
7007211000,SCTF028,-
7007211000,SCF90,0.30%
7007211000,ENVL20,0.50%
7007219000,ID-01,5.00%
7007219000,ASD05,-
7007219000,GCT 06,15%
7007219000,EXC023,-
7007219000,SCTA08,-
7007219000,SCTS18,-
7007219000,SCTF028,-
7007219000,SCF90,0.30%
7007219000,ENVL20,0.50%
7007290000,ID-01,5.00%
7007290000,ASD05,-
7007290000,GCT 06,15%
7007290000,EXC023,-
7007290000,SCTA08,-
7007290000,SCTS18,-
7007290000,SCTF028,-
7007290000,SCF90,0.30%
7007290000,ENVL20,0.50%
7008000000,ID-01,0.00%
7008000000,ASD05,-
7008000000,GCT 06,15%
7008000000,EXC023,-
7008000000,SCTA08,-
7008000000,SCTS18,-
7008000000,SCTF028,-
7008000000,SCF90,0.30%
7008000000,ENVL20,0.50%
7009100000,ID-01,20.00%
7009100000,ASD05,-
7009100000,GCT 06,15%
7009100000,EXC023,-
7009100000,SCTA08,-
7009100000,SCTS18,-
7009100000,SCTF028,-
7009100000,SCF90,0.30%
7009100000,ENVL20,0.50%
7009910000,ID-01,15.00%
7009910000,ASD05,-
7009910000,GCT 06,15%
7009910000,EXC023,-
7009910000,SCTA08,-
7009910000,SCTS18,-
7009910000,SCTF028,-
7009910000,SCF90,0.30%
7009910000,ENVL20,0.50%
7009920000,ID-01,5.00%
7009920000,ASD05,-
7009920000,GCT 06,15%
7009920000,EXC023,-
7009920000,SCTA08,-
7009920000,SCTS18,-
7009920000,SCTF028,-
7009920000,SCF90,0.30%
7009920000,ENVL20,0.50%
7010100000,ID-01,0.00%
7010100000,ASD05,-
7010100000,GCT 06,15%
7010100000,EXC023,-
7010100000,SCTA08,-
7010100000,SCTS18,-
7010100000,SCTF028,-
7010100000,SCF90,0.30%
7010100000,ENVL20,0.50%
7010200000,ID-01,0.00%
7010200000,ASD05,-
7010200000,GCT 06,15%
7010200000,EXC023,-
7010200000,SCTA08,-
7010200000,SCTS18,-
7010200000,SCTF028,-
7010200000,SCF90,-
7010200000,ENVL20,0.50%
7010901000,No data,No data
7010901010,ID-01,15.00%
7010901010,ASD05,-
7010901010,GCT 06,15%
7010901010,EXC023,-
7010901010,SCTA08,-
7010901010,SCTS18,-
7010901010,SCTF028,-
7010901010,SCF90,-
7010901010,ENVL20,0.50%
7010901020,ID-01,15.00%
7010901020,ASD05,-
7010901020,GCT 06,15%
7010901020,EXC023,-
7010901020,SCTA08,-
7010901020,SCTS18,-
7010901020,SCTF028,-
7010901020,SCF90,-
7010901020,ENVL20,0.50%
7010901030,ID-01,15.00%
7010901030,ASD05,-
7010901030,GCT 06,15%
7010901030,EXC023,-
7010901030,SCTA08,-
7010901030,SCTS18,-
7010901030,SCTF028,-
7010901030,SCF90,-
7010901030,ENVL20,0.50%
7010901090,ID-01,15.00%
7010901090,ASD05,-
7010901090,GCT 06,15%
7010901090,EXC023,-
7010901090,SCTA08,-
7010901090,SCTS18,-
7010901090,SCTF028,-
7010901090,SCF90,-
7010901090,ENVL20,0.50%
7010909000,No data,No data
7010909010,ID-01,0.00%
7010909010,ASD05,-
7010909010,GCT 06,15%
7010909010,EXC023,-
7010909010,SCTA08,-
7010909010,SCTS18,-
7010909010,SCTF028,-
7010909010,SCF90,-
7010909010,ENVL20,0.50%
7010909020,ID-01,0.00%
7010909020,ASD05,-
7010909020,GCT 06,15%
7010909020,EXC023,-
7010909020,SCTA08,-
7010909020,SCTS18,-
7010909020,SCTF028,-
7010909020,SCF90,-
7010909020,ENVL20,0.50%
7010909030,ID-01,0.00%
7010909030,ASD05,-
7010909030,GCT 06,15%
7010909030,EXC023,-
7010909030,SCTA08,-
7010909030,SCTS18,-
7010909030,SCTF028,-
7010909030,SCF90,-
7010909030,ENVL20,0.50%
7010909090,ID-01,0.00%
7010909090,ASD05,-
7010909090,GCT 06,15%
7010909090,EXC023,-
7010909090,SCTA08,-
7010909090,SCTS18,-
7010909090,SCTF028,-
7010909090,SCF90,-
7010909090,ENVL20,0.50%
7011100000,ID-01,0.00%
7011100000,ASD05,-
7011100000,GCT 06,15%
7011100000,EXC023,-
7011100000,SCTA08,-
7011100000,SCTS18,-
7011100000,SCTF028,-
7011100000,SCF90,-
7011100000,ENVL20,0.50%
7011200000,ID-01,0.00%
7011200000,ASD05,-
7011200000,GCT 06,15%
7011200000,EXC023,-
7011200000,SCTA08,-
7011200000,SCTS18,-
7011200000,SCTF028,-
7011200000,SCF90,-
7011200000,ENVL20,0.50%
7011900000,ID-01,0.00%
7011900000,ASD05,-
7011900000,GCT 06,15%
7011900000,EXC023,-
7011900000,SCTA08,-
7011900000,SCTS18,-
7011900000,SCTF028,-
7011900000,SCF90,-
7011900000,ENVL20,0.50%
7013100000,ID-01,20.00%
7013100000,ASD05,-
7013100000,GCT 06,15%
7013100000,EXC023,-
7013100000,SCTA08,-
7013100000,SCTS18,-
7013100000,SCTF028,-
7013100000,SCF90,-
7013100000,ENVL20,0.50%
7013220000,ID-01,20.00%
7013220000,ASD05,-
7013220000,GCT 06,15%
7013220000,EXC023,-
7013220000,SCTA08,-
7013220000,SCTS18,-
7013220000,SCTF028,-
7013220000,SCF90,0.30%
7013220000,ENVL20,0.50%
7013280000,ID-01,20.00%
7013280000,ASD05,-
7013280000,GCT 06,15%
7013280000,EXC023,-
7013280000,SCTA08,-
7013280000,SCTS18,-
7013280000,SCTF028,-
7013280000,SCF90,0.30%
7013280000,ENVL20,0.50%
7013330000,ID-01,20.00%
7013330000,ASD05,-
7013330000,GCT 06,15%
7013330000,EXC023,-
7013330000,SCTA08,-
7013330000,SCTS18,-
7013330000,SCTF028,-
7013330000,SCF90,0.30%
7013330000,ENVL20,0.50%
7013370000,ID-01,20.00%
7013370000,ASD05,-
7013370000,GCT 06,15%
7013370000,EXC023,-
7013370000,SCTA08,-
7013370000,SCTS18,-
7013370000,SCTF028,-
7013370000,SCF90,0.30%
7013370000,ENVL20,0.50%
7013410000,ID-01,20.00%
7013410000,ASD05,-
7013410000,GCT 06,15%
7013410000,EXC023,-
7013410000,SCTA08,-
7013410000,SCTS18,-
7013410000,SCTF028,-
7013410000,SCF90,0.30%
7013410000,ENVL20,0.50%
7013420000,ID-01,20.00%
7013420000,ASD05,-
7013420000,GCT 06,15%
7013420000,EXC023,-
7013420000,SCTA08,-
7013420000,SCTS18,-
7013420000,SCTF028,-
7013420000,SCF90,0.30%
7013420000,ENVL20,0.50%
7013490000,ID-01,20.00%
7013490000,ASD05,-
7013490000,GCT 06,15%
7013490000,EXC023,-
7013490000,SCTA08,-
7013490000,SCTS18,-
7013490000,SCTF028,-
7013490000,SCF90,0.30%
7013490000,ENVL20,0.50%
7013910000,ID-01,20.00%
7013910000,ASD05,-
7013910000,GCT 06,15%
7013910000,EXC023,-
7013910000,SCTA08,-
7013910000,SCTS18,-
7013910000,SCTF028,-
7013910000,SCF90,0.30%
7013910000,ENVL20,0.50%
7013990000,ID-01,20.00%
7013990000,ASD05,-
7013990000,GCT 06,15%
7013990000,EXC023,-
7013990000,SCTA08,-
7013990000,SCTS18,-
7013990000,SCTF028,-
7013990000,SCF90,0.30%
7013990000,ENVL20,0.50%
7014001000,ID-01,20.00%
7014001000,ASD05,-
7014001000,GCT 06,15%
7014001000,EXC023,-
7014001000,SCTA08,-
7014001000,SCTS18,-
7014001000,SCTF028,-
7014001000,SCF90,0.30%
7014001000,ENVL20,0.50%
7014009000,ID-01,5.00%
7014009000,ASD05,-
7014009000,GCT 06,15%
7014009000,EXC023,-
7014009000,SCTA08,-
7014009000,SCTS18,-
7014009000,SCTF028,-
7014009000,SCF90,0.30%
7014009000,ENVL20,0.50%
7015100000,ID-01,0.00%
7015100000,ASD05,-
7015100000,GCT 06,15%
7015100000,EXC023,-
7015100000,SCTA08,-
7015100000,SCTS18,-
7015100000,SCTF028,-
7015100000,SCF90,0.30%
7015100000,ENVL20,0.50%
7015900000,ID-01,5.00%
7015900000,ASD05,-
7015900000,GCT 06,15%
7015900000,EXC023,-
7015900000,SCTA08,-
7015900000,SCTS18,-
7015900000,SCTF028,-
7015900000,SCF90,0.30%
7015900000,ENVL20,0.50%
7016101000,ID-01,5.00%
7016101000,ASD05,-
7016101000,GCT 06,15%
7016101000,EXC023,-
7016101000,SCTA08,-
7016101000,SCTS18,-
7016101000,SCTF028,-
7016101000,SCF90,0.30%
7016101000,ENVL20,0.50%
7016109000,ID-01,20.00%
7016109000,ASD05,-
7016109000,GCT 06,15%
7016109000,EXC023,-
7016109000,SCTA08,-
7016109000,SCTS18,-
7016109000,SCTF028,-
7016109000,SCF90,0.30%
7016109000,ENVL20,0.50%
7016901000,ID-01,5.00%
7016901000,ASD05,-
7016901000,GCT 06,15%
7016901000,EXC023,-
7016901000,SCTA08,-
7016901000,SCTS18,-
7016901000,SCTF028,-
7016901000,SCF90,0.30%
7016901000,ENVL20,0.50%
7016909000,ID-01,5.00%
7016909000,ASD05,-
7016909000,GCT 06,15%
7016909000,EXC023,-
7016909000,SCTA08,-
7016909000,SCTS18,-
7016909000,SCTF028,-
7016909000,SCF90,0.30%
7016909000,ENVL20,0.50%
7017100000,ID-01,0.00%
7017100000,ASD05,-
7017100000,GCT 06,15%
7017100000,EXC023,-
7017100000,SCTA08,-
7017100000,SCTS18,-
7017100000,SCTF028,-
7017100000,SCF90,0.30%
7017100000,ENVL20,0.50%
7017200000,ID-01,0.00%
7017200000,ASD05,-
7017200000,GCT 06,15%
7017200000,EXC023,-
7017200000,SCTA08,-
7017200000,SCTS18,-
7017200000,SCTF028,-
7017200000,SCF90,0.30%
7017200000,ENVL20,0.50%
7017900000,ID-01,0.00%
7017900000,ASD05,-
7017900000,GCT 06,15%
7017900000,EXC023,-
7017900000,SCTA08,-
7017900000,SCTS18,-
7017900000,SCTF028,-
7017900000,SCF90,0.30%
7017900000,ENVL20,0.50%
7018100000,ID-01,0.00%
7018100000,ASD05,-
7018100000,GCT 06,15%
7018100000,EXC023,-
7018100000,SCTA08,-
7018100000,SCTS18,-
7018100000,SCTF028,-
7018100000,SCF90,0.30%
7018100000,ENVL20,0.50%
7018200000,ID-01,0.00%
7018200000,ASD05,-
7018200000,GCT 06,15%
7018200000,EXC023,-
7018200000,SCTA08,-
7018200000,SCTS18,-
7018200000,SCTF028,-
7018200000,SCF90,0.30%
7018200000,ENVL20,0.50%
7018901000,ID-01,0.00%
7018901000,ASD05,-
